0       0.7146  3       	0.948	13.8499   
0       0.7146  4       	0.662	9.70264   
0       0.7146  6       	0.448	6.57511   
0       0.7146  8       	0.232	3.35271   
0       0.7146  9       	0.928	13.5971   
0       0.7146  10      	0.94 	13.7828   
0       0.7146  11      	0.06 	0.928147  
0       0.7146  12      	0.998	14.6405   
0       0.7146  13      	0.958	14.0458   
0       0.7146  14      	0.476	7.04108   
0       0.7146  15      	0.476	6.93302   
0       0.7146  16      	0.83 	12.1475   
0       0.7146  17      	0.682	9.93648   
0       0.7146  18      	0.686	9.99831   
2       0.0872  5       	0.354	4.08759   
7       0.0916  1       	0.446	5.05386   
20      0.1066  19      	0.657	8.16821   
