0       0.5951  1       	0.958	13.6445   
0       0.5951  3       	0.564	7.97112   
0       0.5951  4       	0.938	13.4198   
0       0.5951  5       	0.548	7.81757   
0       0.5951  7       	0.548	7.75305   
0       0.5951  8       	0.466	6.74103   
0       0.5951  9       	0.948	13.5721   
0       0.5951  10      	0.944	13.4776   
0       0.5951  11      	0.772	11.0063   
0       0.5951  13      	0.514	7.37876   
2       0.0895  18      	0.691	9.14689   
12      0.087   15      	0.691	7.66116   
16      0.0773  14      	0.371	3.97004   
17      0.0847  20      	0.447	4.43138   
19      0.0665  6       	0.353	4.38624   
