0       1       1       	0.064	0.993599  
0       1       2       	0.662	10.1785   
0       1       3       	0.408	6.359     
0       1       4       	0.456	6.99442   
0       1       5       	0.808	12.5094   
0       1       6       	0.934	14.4026   
0       1       7       	0.894	13.8208   
0       1       8       	0.928	14.3153   
0       1       9       	0.604	9.3897    
0       1       10      	0.958	14.8148   
0       1       11      	0.956	14.781    
0       1       12      	0.954	14.7237   
0       1       13      	0.058	0.928298  
0       1       14      	0.06 	0.93514   
0       1       15      	0.098	1.49004   
0       1       16      	0.456	7.08082   
0       1       17      	0.058	0.872317  
0       1       18      	0.114	1.75218   
0       1       19      	0.958	14.828    
0       1       20      	0.216	3.29639   
