0       1       1       	0.952	11.6156   
0       1       2       	0.06 	0.703495  
0       1       3       	0.896	10.9356   
0       1       4       	0.15 	1.84436   
0       1       5       	0.514	6.28564   
0       1       6       	0.736	8.98808   
0       1       7       	0.398	4.91402   
0       1       8       	0.16 	1.94326   
0       1       9       	0.87 	10.6268   
0       1       10      	0.668	8.15891   
0       1       11      	0.946	11.5411   
0       1       12      	0.58 	7.07572   
0       1       13      	0.95 	11.6525   
0       1       14      	0.926	11.3571   
0       1       15      	0.202	2.42679   
0       1       16      	0.43 	5.24901   
0       1       17      	0.548	6.69666   
0       1       18      	0.728	8.85311   
0       1       19      	0.94 	11.5017   
0       1       20      	0.952	11.6356   
