0       1       1       	0.93 	14.3831   
0       1       2       	0.686	10.5176   
0       1       3       	0.914	14.0957   
0       1       4       	0.946	14.6099   
0       1       5       	0.914	14.13     
0       1       6       	0.926	14.2665   
0       1       7       	0.944	14.5937   
0       1       8       	0.772	11.9467   
0       1       9       	0.344	5.39834   
0       1       10      	0.914	14.0979   
0       1       11      	0.93 	14.3806   
0       1       12      	0.06 	0.955562  
0       1       13      	0.054	0.837072  
0       1       14      	0.928	14.3451   
0       1       15      	0.476	7.27345   
0       1       16      	0.064	0.998242  
0       1       17      	0.158	2.44003   
0       1       18      	0.564	8.66626   
0       1       19      	0.914	14.1249   
0       1       20      	0.974	15.058    
