0       1       1       	0.846	11.8849   
0       1       2       	0.962	13.4823   
0       1       3       	0.772	10.8636   
0       1       4       	0.734	10.2678   
0       1       5       	0.59 	8.30425   
0       1       6       	0.288	4.05578   
0       1       7       	0.132	1.83274   
0       1       8       	0.95 	13.3181   
0       1       9       	0.956	13.3962   
0       1       10      	0.938	13.1428   
0       1       11      	0.26 	3.57852   
0       1       12      	0.772	10.8157   
0       1       13      	0.728	10.2056   
0       1       14      	0.662	9.20234   
0       1       15      	0.342	4.74572   
0       1       16      	0.068	0.957899  
0       1       17      	0.54 	7.56691   
0       1       18      	0.894	12.5346   
0       1       19      	0.936	13.1221   
0       1       20      	0.772	10.7816   
