0       1       1       	0.95 	12.9613   
0       1       2       	0.476	6.50366   
0       1       3       	0.048	0.689462  
0       1       4       	0.354	4.91022   
0       1       5       	0.942	12.8546   
0       1       6       	0.942	12.8686   
0       1       7       	0.736	10.0726   
0       1       8       	0.084	1.13493   
0       1       9       	0.93 	12.6974   
0       1       10      	0.548	7.49659   
0       1       11      	0.772	10.6023   
0       1       12      	0.914	12.5297   
0       1       13      	0.942	12.8891   
0       1       14      	0.8  	10.9087   
0       1       15      	0.45 	6.14277   
0       1       16      	0.952	12.9886   
0       1       17      	0.16 	2.17894   
0       1       18      	0.932	12.728    
0       1       19      	0.914	12.4501   
0       1       20      	0.69 	9.50731   
